,rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_interval,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,previous_rental_delay,waiting_time,impacted
448,561054,387845,mobile,ended,-18.0,Early or on time,,,,0.0,0
449,561083,334859,mobile,ended,65.0,1 to 2 hours,,,,0.0,0
450,561111,337217,mobile,ended,10.0,< 30 minutes,,,,0.0,0
451,561157,373726,mobile,ended,-14.0,Early or on time,,,,0.0,0
452,561269,389467,mobile,ended,-21.0,Early or on time,,,,0.0,0
453,561285,392479,mobile,ended,-40.0,Early or on time,,,,0.0,0
454,561366,305917,mobile,ended,-104.0,Early or on time,,,,0.0,0
455,561368,249274,connect,ended,-3.0,Early or on time,558711.0,30.0,,0.0,0
456,561383,411754,connect,ended,173.0,2 to 5 hours,,,,0.0,0
457,561408,310444,connect,ended,-54.0,Early or on time,545475.0,360.0,,0.0,0
458,561450,192179,connect,ended,7.0,< 30 minutes,541144.0,540.0,,0.0,0
459,561492,341119,connect,canceled,,Unknown,,,,0.0,0
460,561596,364996,mobile,ended,108.0,1 to 2 hours,,,,0.0,0
461,561706,395613,mobile,ended,-38.0,Early or on time,,,,0.0,0
462,561713,414723,mobile,canceled,,Unknown,,,,0.0,0
463,561726,409636,mobile,ended,-208.0,Early or on time,,,,0.0,0
464,561786,409238,mobile,canceled,,Unknown,,,,0.0,0
465,561819,304112,mobile,canceled,,Unknown,,,,0.0,0
466,562024,403722,mobile,canceled,,Unknown,,,,0.0,0
467,562090,404542,mobile,ended,-35.0,Early or on time,,,,0.0,0
468,562127,386382,mobile,canceled,,Unknown,,,,0.0,0
469,562173,394024,mobile,ended,73.0,1 to 2 hours,,,,0.0,0
470,562174,381499,connect,ended,73.0,1 to 2 hours,,,,0.0,0
471,562211,248539,mobile,canceled,,Unknown,,,,0.0,0
472,562256,392731,mobile,canceled,,Unknown,,,,0.0,0
473,562264,408060,mobile,ended,129.0,2 to 5 hours,,,,0.0,0
474,562291,404133,connect,ended,-709.0,Early or on time,,,,0.0,0
475,562299,386177,mobile,canceled,,Unknown,,,,0.0,0
476,562409,410088,mobile,ended,-30.0,Early or on time,,,,0.0,0
477,562501,242546,mobile,ended,15.0,< 30 minutes,,,,0.0,0
478,562641,381183,mobile,canceled,,Unknown,,,,0.0,0
479,562669,393442,mobile,ended,30.0,< 1 hour,,,,0.0,0
480,562807,310571,mobile,ended,-14.0,Early or on time,,,,0.0,0
481,563003,310828,mobile,ended,-444.0,Early or on time,,,,0.0,0
482,563108,339515,mobile,ended,33.0,< 1 hour,,,,0.0,0
483,563119,406005,mobile,ended,,Unknown,,,,0.0,0
484,563142,394272,mobile,canceled,,Unknown,,,,0.0,0
485,563157,371572,connect,ended,-83.0,Early or on time,,,,0.0,0
486,563509,349894,connect,ended,-432.0,Early or on time,,,,0.0,0
487,563519,225602,mobile,ended,-16.0,Early or on time,,,,0.0,0
488,563552,241021,connect,ended,25.0,< 30 minutes,567278.0,60.0,,0.0,0
489,563775,365793,mobile,ended,,Unknown,,,,0.0,0
490,563933,347208,connect,ended,27.0,< 30 minutes,,,,0.0,0
491,563998,409663,mobile,ended,-47.0,Early or on time,,,,0.0,0
492,564034,358907,mobile,ended,,Unknown,,,,0.0,0
493,564045,381123,mobile,ended,99.0,1 to 2 hours,554558.0,660.0,,0.0,0
494,564094,179429,mobile,ended,4.0,< 30 minutes,,,,0.0,0
495,564208,361262,mobile,ended,90.0,1 to 2 hours,,,,0.0,0
496,564269,384150,mobile,canceled,,Unknown,,,,0.0,0
497,564414,195888,mobile,ended,20.0,< 30 minutes,564484.0,180.0,,0.0,0
498,564449,371530,mobile,canceled,,Unknown,,,,0.0,0
499,564466,407869,mobile,ended,10.0,< 30 minutes,,,,0.0,0
500,564500,382884,mobile,ended,69.0,1 to 2 hours,555024.0,420.0,,0.0,0
501,564521,412426,mobile,canceled,,Unknown,,,,0.0,0
502,564538,332366,mobile,ended,335.0,5 to 24 hours,,,,0.0,0
503,564627,341431,mobile,canceled,,Unknown,552005.0,150.0,,0.0,0
504,564638,394120,mobile,canceled,,Unknown,,,,0.0,0
505,564642,340833,mobile,ended,-20.0,Early or on time,,,,0.0,0
506,564694,410110,mobile,canceled,,Unknown,,,,0.0,0
507,564706,384747,mobile,ended,403.0,5 to 24 hours,,,,0.0,0
508,564782,356481,mobile,canceled,,Unknown,,,,0.0,0
509,564785,399718,mobile,ended,1.0,< 30 minutes,,,,0.0,0
510,564825,414525,mobile,canceled,,Unknown,,,,0.0,0
511,564844,297962,connect,ended,-167.0,Early or on time,,,,0.0,0
512,564955,389994,mobile,ended,136.0,2 to 5 hours,,,,0.0,0
513,564967,282208,mobile,canceled,,Unknown,,,,0.0,0
514,564992,366410,mobile,ended,62.0,1 to 2 hours,,,,0.0,0
515,565108,354331,mobile,ended,-55.0,Early or on time,,,,0.0,0
516,565143,381435,mobile,ended,-100.0,Early or on time,,,,0.0,0
517,565205,406475,mobile,ended,-80.0,Early or on time,,,,0.0,0
518,565340,415170,mobile,ended,41.0,< 1 hour,,,,0.0,0
519,565494,368210,mobile,ended,45.0,< 1 hour,,,,0.0,0
520,565512,376391,mobile,ended,436.0,5 to 24 hours,,,,0.0,0
521,565540,281518,mobile,ended,-43.0,Early or on time,,,,0.0,0
522,505091,213807,connect,ended,-155.0,Early or on time,,,,0.0,0
523,505567,308565,mobile,ended,-3.0,Early or on time,,,,0.0,0
524,505859,268874,mobile,ended,42.0,< 1 hour,,,,0.0,0
525,506321,393781,connect,ended,-1.0,Early or on time,,,,0.0,0
526,506686,400229,mobile,ended,,Unknown,,,,0.0,0
527,506970,226932,mobile,ended,-10.0,Early or on time,,,,0.0,0
528,507103,393584,mobile,ended,15.0,< 30 minutes,,,,0.0,0
529,507112,221297,mobile,ended,7.0,< 30 minutes,,,,0.0,0
530,508737,358274,mobile,canceled,,Unknown,,,,0.0,0
531,509566,372647,mobile,ended,181.0,2 to 5 hours,,,,0.0,0
532,509688,339975,mobile,ended,14.0,< 30 minutes,,,,0.0,0
533,510435,367627,mobile,ended,,Unknown,,,,0.0,0
534,511872,386539,mobile,ended,7.0,< 30 minutes,,,,0.0,0
535,512237,382279,mobile,ended,-10.0,Early or on time,,,,0.0,0
536,514630,366287,connect,canceled,,Unknown,,,,0.0,0
537,514673,402194,mobile,ended,-52.0,Early or on time,,,,0.0,0
538,515572,397136,mobile,canceled,,Unknown,,,,0.0,0
539,516244,349131,mobile,ended,-34.0,Early or on time,,,,0.0,0
540,516585,389785,connect,ended,162.0,2 to 5 hours,,,,0.0,0
541,518058,320481,mobile,canceled,,Unknown,,,,0.0,0
542,518871,393981,mobile,ended,,Unknown,,,,0.0,0
543,519260,359719,mobile,ended,946.0,5 to 24 hours,,,,0.0,0
544,519450,358846,mobile,ended,-12.0,Early or on time,,,,0.0,0
545,519451,251815,connect,ended,-76.0,Early or on time,,,,0.0,0
546,520147,392147,mobile,ended,1.0,< 30 minutes,536236.0,390.0,,0.0,0
547,520580,168079,mobile,ended,-20.0,Early or on time,,,,0.0,0
548,520711,402078,mobile,ended,-17.0,Early or on time,,,,0.0,0
549,520750,337219,connect,ended,-154.0,Early or on time,,,,0.0,0
550,520979,381012,mobile,canceled,,Unknown,,,,0.0,0
551,521501,278953,mobile,ended,,Unknown,,,,0.0,0
552,521526,282208,mobile,ended,-53.0,Early or on time,,,,0.0,0
553,521594,241058,mobile,canceled,,Unknown,,,,0.0,0
554,522476,376514,mobile,ended,300.0,5 to 24 hours,,,,0.0,0
555,523920,363431,mobile,ended,-25.0,Early or on time,,,,0.0,0
556,524487,380866,mobile,ended,-15.0,Early or on time,545830.0,120.0,,0.0,0
557,525175,280805,connect,ended,9.0,< 30 minutes,,,,0.0,0
558,525435,335857,mobile,canceled,,Unknown,,,,0.0,0
559,525776,285846,mobile,ended,22.0,< 30 minutes,,,,0.0,0
560,526081,406054,mobile,canceled,,Unknown,,,,0.0,0
561,526194,325154,mobile,canceled,,Unknown,,,,0.0,0
562,527465,381512,mobile,ended,28.0,< 30 minutes,,,,0.0,0
563,527709,393442,mobile,ended,106.0,1 to 2 hours,,,,0.0,0
564,528269,385174,mobile,canceled,,Unknown,,,,0.0,0
565,528782,370513,mobile,ended,3.0,< 30 minutes,,,,0.0,0
566,528783,266641,mobile,canceled,,Unknown,,,,0.0,0
567,529239,354515,mobile,ended,10.0,< 30 minutes,565896.0,360.0,,0.0,0
568,529467,372128,mobile,canceled,,Unknown,,,,0.0,0
569,529492,207715,mobile,ended,-169.0,Early or on time,,,,0.0,0
570,529693,281955,mobile,ended,-67.0,Early or on time,,,,0.0,0
571,530325,356434,mobile,ended,-101.0,Early or on time,,,,0.0,0
572,530357,262206,mobile,ended,14.0,< 30 minutes,,,,0.0,0
573,530971,241568,mobile,ended,3371.0,1 day or more,,,,0.0,0
574,531233,276202,mobile,ended,-19.0,Early or on time,,,,0.0,0
575,531451,378003,mobile,ended,0.0,Early or on time,,,,0.0,0
576,531589,290600,connect,canceled,,Unknown,,,,0.0,0
577,531860,350475,mobile,ended,,Unknown,,,,0.0,0
578,532171,368448,mobile,ended,9.0,< 30 minutes,,,,0.0,0
579,532215,408131,mobile,canceled,,Unknown,,,,0.0,0
580,532248,332611,mobile,ended,1110.0,5 to 24 hours,,,,0.0,0
581,532393,406388,mobile,ended,-54.0,Early or on time,,,,0.0,0
582,532695,320824,connect,ended,0.0,Early or on time,,,,0.0,0
583,533129,405683,mobile,ended,-138.0,Early or on time,,,,0.0,0
584,533326,301632,mobile,ended,38.0,< 1 hour,,,,0.0,0
585,533519,386928,mobile,canceled,,Unknown,,,,0.0,0
586,533720,385295,mobile,ended,6.0,< 30 minutes,,,,0.0,0
587,565543,364882,connect,ended,82.0,1 to 2 hours,,,,0.0,0
588,565548,373925,mobile,ended,-10.0,Early or on time,,,,0.0,0
589,565581,374698,mobile,ended,-16.0,Early or on time,,,,0.0,0
590,565675,318715,mobile,ended,107.0,1 to 2 hours,,,,0.0,0
591,565927,173376,mobile,ended,49.0,< 1 hour,,,,0.0,0
592,566027,414498,mobile,ended,32.0,< 1 hour,,,,0.0,0
593,566069,376311,connect,canceled,,Unknown,,,,0.0,0
594,566097,389035,mobile,canceled,,Unknown,,,,0.0,0
595,566123,404483,mobile,ended,142.0,2 to 5 hours,,,,0.0,0
596,566273,375908,mobile,ended,44.0,< 1 hour,,,,0.0,0
597,566292,414708,mobile,ended,48.0,< 1 hour,,,,0.0,0
598,566331,328506,mobile,ended,-97.0,Early or on time,,,,0.0,0
599,566385,211860,connect,ended,58.0,< 1 hour,,,,0.0,0
600,566551,334671,mobile,ended,25.0,< 30 minutes,,,,0.0,0
601,566661,390467,connect,ended,-651.0,Early or on time,569297.0,570.0,,0.0,0
602,566682,293785,mobile,ended,66.0,1 to 2 hours,,,,0.0,0
603,566691,374921,mobile,ended,243.0,2 to 5 hours,,,,0.0,0
604,566709,313772,connect,ended,-73.0,Early or on time,,,,0.0,0
605,566762,407907,mobile,ended,16.0,< 30 minutes,,,,0.0,0
606,566797,386498,mobile,ended,349.0,5 to 24 hours,,,,0.0,0
607,566908,164960,connect,ended,-44.0,Early or on time,,,,0.0,0
608,566921,298388,mobile,ended,28.0,< 30 minutes,,,,0.0,0
609,567107,228776,mobile,canceled,,Unknown,,,,0.0,0
610,567120,415953,mobile,ended,27.0,< 30 minutes,567178.0,150.0,,0.0,0
611,567208,268798,mobile,ended,41.0,< 1 hour,,,,0.0,0
612,567278,241021,connect,ended,-425.0,Early or on time,563925.0,240.0,,0.0,0
613,567353,381940,mobile,canceled,,Unknown,,,,0.0,0
614,567365,279764,mobile,ended,-35.0,Early or on time,,,,0.0,0
615,567423,402980,connect,ended,-125.0,Early or on time,,,,0.0,0
616,567424,414349,mobile,ended,59.0,< 1 hour,,,,0.0,0
617,567433,401968,mobile,ended,100.0,1 to 2 hours,,,,0.0,0
618,567442,410939,connect,ended,-353.0,Early or on time,,,,0.0,0
619,567446,366025,mobile,ended,-29.0,Early or on time,,,,0.0,0
620,567610,399205,mobile,ended,22.0,< 30 minutes,,,,0.0,0
621,567636,376840,connect,ended,101.0,1 to 2 hours,564959.0,0.0,,0.0,0
622,567638,307364,connect,canceled,,Unknown,,,,0.0,0
623,567654,358772,connect,ended,-90.0,Early or on time,,,,0.0,0
624,567773,314572,mobile,ended,21.0,< 30 minutes,,,,0.0,0
625,567774,396250,mobile,ended,4265.0,1 day or more,,,,0.0,0
626,567777,296295,mobile,ended,30.0,< 1 hour,,,,0.0,0
627,567828,402779,connect,canceled,,Unknown,,,,0.0,0
628,567980,381223,mobile,ended,,Unknown,,,,0.0,0
629,568026,214007,mobile,canceled,,Unknown,,,,0.0,0
630,568110,412131,mobile,ended,,Unknown,,,,0.0,0
631,568168,345738,mobile,ended,58.0,< 1 hour,,,,0.0,0
632,568188,279378,mobile,canceled,,Unknown,,,,0.0,0
633,568206,412469,mobile,ended,-12.0,Early or on time,,,,0.0,0
634,568342,196898,mobile,ended,,Unknown,,,,0.0,0
635,568629,283479,mobile,ended,,Unknown,,,,0.0,0
636,568657,317378,connect,canceled,,Unknown,566412.0,210.0,,0.0,0
637,568817,314605,mobile,ended,43.0,< 1 hour,565775.0,360.0,,0.0,0
638,568843,280795,mobile,ended,,Unknown,,,,0.0,0
639,568964,178204,mobile,ended,,Unknown,,,,0.0,0
640,569081,291932,connect,ended,-19.0,Early or on time,,,,0.0,0
641,569133,415843,mobile,ended,90.0,1 to 2 hours,,,,0.0,0
642,569176,410396,mobile,ended,67.0,1 to 2 hours,,,,0.0,0
643,569498,402528,connect,ended,-173.0,Early or on time,562527.0,630.0,,0.0,0
644,570153,159536,mobile,ended,-685.0,Early or on time,,,,0.0,0
645,570186,372609,mobile,ended,76.0,1 to 2 hours,,,,0.0,0
646,570350,365926,connect,ended,-55.0,Early or on time,570337.0,60.0,,0.0,0
647,570406,293992,mobile,ended,-81.0,Early or on time,,,,0.0,0
648,570525,304566,mobile,ended,14.0,< 30 minutes,,,,0.0,0
649,570715,309517,mobile,canceled,,Unknown,,,,0.0,0
650,570819,353425,connect,ended,-17.0,Early or on time,573393.0,120.0,,0.0,0
651,571139,347208,connect,ended,-90.0,Early or on time,,,,0.0,0
652,505457,368083,mobile,ended,21.0,< 30 minutes,,,,0.0,0
653,506876,367382,mobile,ended,12.0,< 30 minutes,,,,0.0,0
654,508843,398697,mobile,ended,1101.0,5 to 24 hours,,,,0.0,0
655,508971,232442,mobile,ended,-9.0,Early or on time,,,,0.0,0
656,510583,380867,mobile,ended,-1.0,Early or on time,,,,0.0,0
657,511106,377746,mobile,ended,-15.0,Early or on time,,,,0.0,0
658,511960,216796,mobile,ended,28.0,< 30 minutes,,,,0.0,0
659,512695,361217,mobile,ended,-26.0,Early or on time,,,,0.0,0
660,512958,305669,mobile,ended,-24.0,Early or on time,,,,0.0,0
661,513466,331681,mobile,ended,110.0,1 to 2 hours,,,,0.0,0
662,513899,299017,connect,canceled,,Unknown,,,,0.0,0
663,514418,364237,mobile,ended,1360.0,5 to 24 hours,,,,0.0,0
664,514856,354388,mobile,canceled,,Unknown,,,,0.0,0
665,515482,277553,mobile,ended,42.0,< 1 hour,,,,0.0,0
666,515658,392779,mobile,canceled,,Unknown,,,,0.0,0
667,515770,382059,mobile,ended,,Unknown,,,,0.0,0
668,516550,377700,mobile,canceled,,Unknown,545076.0,720.0,,0.0,0
669,516780,274943,mobile,ended,-238.0,Early or on time,,,,0.0,0
670,517336,267672,connect,canceled,,Unknown,,,,0.0,0
671,519413,397599,mobile,ended,89.0,1 to 2 hours,,,,0.0,0
672,519971,382613,mobile,canceled,,Unknown,,,,0.0,0
673,520530,402156,mobile,canceled,,Unknown,,,,0.0,0
674,520615,265239,connect,ended,-22.0,Early or on time,,,,0.0,0
675,520627,375887,connect,canceled,,Unknown,,,,0.0,0
676,521364,257207,mobile,ended,694.0,5 to 24 hours,,,,0.0,0
677,522507,390927,connect,ended,183.0,2 to 5 hours,523328.0,510.0,,0.0,0
678,522667,214635,connect,ended,119.0,1 to 2 hours,,,,0.0,0
679,522719,392479,mobile,canceled,,Unknown,,,,0.0,0
680,523583,403526,mobile,canceled,,Unknown,,,,0.0,0
681,524517,351304,mobile,ended,-70.0,Early or on time,,,,0.0,0
682,525092,310644,mobile,ended,22.0,< 30 minutes,,,,0.0,0
683,526071,404493,mobile,ended,42.0,< 1 hour,,,,0.0,0
684,526089,369713,connect,ended,-73.0,Early or on time,,,,0.0,0
685,526147,298455,mobile,ended,-65.0,Early or on time,,,,0.0,0
686,526232,377364,mobile,ended,6.0,< 30 minutes,,,,0.0,0
687,526562,403863,mobile,ended,-746.0,Early or on time,,,,0.0,0
688,526713,400078,mobile,canceled,,Unknown,,,,0.0,0
689,526847,371520,mobile,ended,9.0,< 30 minutes,,,,0.0,0
690,527357,356540,mobile,ended,,Unknown,,,,0.0,0
691,527537,404496,mobile,ended,-5.0,Early or on time,,,,0.0,0
692,527950,348901,mobile,ended,-191.0,Early or on time,,,,0.0,0
693,527981,358978,connect,ended,-60.0,Early or on time,541898.0,210.0,,0.0,0
694,528419,404725,mobile,canceled,,Unknown,,,,0.0,0
695,529009,262187,mobile,canceled,,Unknown,,,,0.0,0
696,529128,382700,mobile,ended,6.0,< 30 minutes,506728.0,0.0,,0.0,0
697,529233,399528,connect,ended,-53.0,Early or on time,529252.0,480.0,,0.0,0
698,529252,399528,connect,ended,-104.0,Early or on time,,,,0.0,0
699,529410,380223,mobile,canceled,,Unknown,,,,0.0,0
700,529465,248159,mobile,ended,1490.0,1 day or more,,,,0.0,0
701,529768,339442,mobile,ended,16.0,< 30 minutes,,,,0.0,0
702,529809,285241,mobile,ended,7.0,< 30 minutes,,,,0.0,0
703,530261,280805,connect,ended,28.0,< 30 minutes,,,,0.0,0
704,530274,204019,mobile,ended,14.0,< 30 minutes,,,,0.0,0
705,530372,407199,mobile,ended,-10.0,Early or on time,,,,0.0,0
706,531165,310444,connect,canceled,,Unknown,,,,0.0,0
707,531442,398877,mobile,ended,-1.0,Early or on time,,,,0.0,0
708,531511,296967,connect,ended,-11.0,Early or on time,,,,0.0,0
709,531697,388490,mobile,ended,248.0,2 to 5 hours,,,,0.0,0
710,532257,289901,connect,ended,-157.0,Early or on time,,,,0.0,0
711,532328,259952,mobile,ended,-38.0,Early or on time,,,,0.0,0
712,532417,309209,connect,canceled,,Unknown,,,,0.0,0
713,532614,404847,mobile,ended,,Unknown,,,,0.0,0
714,532670,369634,mobile,ended,-95.0,Early or on time,,,,0.0,0
715,532787,226544,connect,ended,203.0,2 to 5 hours,,,,0.0,0
716,532894,404832,mobile,ended,,Unknown,,,,0.0,0
717,571284,403149,mobile,ended,-33.0,Early or on time,,,,0.0,0
718,571549,370907,mobile,ended,-36.0,Early or on time,,,,0.0,0
719,571771,393938,mobile,canceled,,Unknown,,,,0.0,0
720,571983,271419,mobile,canceled,,Unknown,,,,0.0,0
721,572142,378072,connect,canceled,,Unknown,,,,0.0,0
722,572168,391519,connect,canceled,,Unknown,,,,0.0,0
723,572456,352663,mobile,ended,33.0,< 1 hour,,,,0.0,0
724,572651,407390,mobile,canceled,,Unknown,,,,0.0,0
725,572757,385861,mobile,ended,33.0,< 1 hour,,,,0.0,0
726,572844,342154,connect,ended,26.0,< 30 minutes,,,,0.0,0
727,572998,401462,mobile,canceled,,Unknown,,,,0.0,0
728,573034,227100,mobile,ended,4.0,< 30 minutes,569554.0,120.0,,0.0,0
729,573233,407576,mobile,ended,,Unknown,,,,0.0,0
730,573315,398586,connect,ended,26.0,< 30 minutes,,,,0.0,0
731,573680,300345,mobile,ended,-25.0,Early or on time,,,,0.0,0
732,574171,381499,connect,ended,-174.0,Early or on time,,,,0.0,0
733,574419,280227,connect,canceled,,Unknown,,,,0.0,0
734,574568,301512,mobile,ended,110.0,1 to 2 hours,572909.0,0.0,13.0,-13.0,1
735,574868,371387,mobile,ended,-129.0,Early or on time,571864.0,720.0,,0.0,0
736,505377,290726,connect,ended,62.0,1 to 2 hours,,,,0.0,0
737,505558,394490,mobile,canceled,,Unknown,,,,0.0,0
738,505576,300601,mobile,ended,-2.0,Early or on time,,,,0.0,0
739,505628,194343,connect,ended,-60.0,Early or on time,,,,0.0,0
740,505821,223640,mobile,ended,,Unknown,,,,0.0,0
741,506069,192409,mobile,ended,159.0,2 to 5 hours,,,,0.0,0
742,506563,390718,mobile,canceled,,Unknown,,,,0.0,0
743,506728,382700,mobile,ended,-67.0,Early or on time,,,,0.0,0
744,507918,366079,mobile,ended,98.0,1 to 2 hours,,,,0.0,0
745,509168,299180,mobile,ended,-51.0,Early or on time,,,,0.0,0
746,509315,190163,mobile,ended,-105.0,Early or on time,,,,0.0,0
747,509587,345738,mobile,ended,-58.0,Early or on time,,,,0.0,0
748,510475,401707,mobile,ended,,Unknown,,,,0.0,0
749,510797,399549,mobile,ended,-14.0,Early or on time,,,,0.0,0
750,512503,390347,mobile,ended,-98.0,Early or on time,,,,0.0,0
751,512763,293771,mobile,canceled,,Unknown,,,,0.0,0
752,512970,344211,mobile,ended,,Unknown,,,,0.0,0
753,513317,358772,connect,ended,-8.0,Early or on time,,,,0.0,0
754,513369,245884,mobile,canceled,,Unknown,,,,0.0,0
755,514284,370765,mobile,ended,,Unknown,,,,0.0,0
756,514494,348178,mobile,ended,-234.0,Early or on time,,,,0.0,0
757,514502,370437,mobile,ended,379.0,5 to 24 hours,,,,0.0,0
758,515229,304392,connect,ended,-24.0,Early or on time,,,,0.0,0
759,515357,376237,mobile,ended,69.0,1 to 2 hours,,,,0.0,0
